Tournament Name,Year,Date,Time,WBGT,AQI Reading,EWCR,Air Temperature,Relative Humidity,Type of Day,Tournament City,Tournament Level,Region,Month,Hour
2022 - CONTREXEVILLE 125,2022.0,7/03/2022,10:30:00,20.7,3.0,OUT,24.2,46.0,Sunny,CONTREXEVILLE,,Europe,7.0,10.0
2022 - CONTREXEVILLE 125,2022.0,7/03/2022,12:30:00,24.6,3.0,OUT,29.1,30.8,Sunny,CONTREXEVILLE,,Europe,7.0,12.0
2022 - CONTREXEVILLE 125,2022.0,7/04/2022,10:30:00,18.1,3.0,OUT,22.7,23.1,Sunny,CONTREXEVILLE,,Europe,7.0,10.0
2022 - CONTREXEVILLE 125,2022.0,7/04/2022,14:00:00,24.8,,OUT,28.5,25.8,Sunny,CONTREXEVILLE,,Europe,7.0,14.0
2022 - CONTREXEVILLE 125,2022.0,7/04/2022,16:30:00,23.1,,OUT,28.1,28.8,Sunny,CONTREXEVILLE,,Europe,7.0,16.0
2022 - CONTREXEVILLE 125,2022.0,7/05/2022,10:30:00,25.1,4.0,OUT,30.3,25.2,Sunny,CONTREXEVILLE,,Europe,7.0,10.0
2022 - CONTREXEVILLE 125,2022.0,7/05/2022,13:00:00,23.8,,OUT,27.2,27.4,Sunny,CONTREXEVILLE,,Europe,7.0,13.0
2022 - CONTREXEVILLE 125,2022.0,7/05/2022,16:00:00,23.4,,OUT,30.1,22.1,Sunny,CONTREXEVILLE,,Europe,7.0,16.0
2022 - CONTREXEVILLE 125,2022.0,7/06/2022,10:30:00,15.4,3.0,OUT,18.6,54.3,Sunny,CONTREXEVILLE,,Europe,7.0,10.0
2022 - CONTREXEVILLE 125,2022.0,7/06/2022,13:00:00,21.0,4.0,OUT,23.7,32.0,Sunny,CONTREXEVILLE,,Europe,7.0,13.0
2022 - CONTREXEVILLE 125,2022.0,7/07/2022,10:30:00,18.6,3.0,OUT,21.4,51.1,Cloudy,CONTREXEVILLE,,Europe,7.0,10.0
2022 - CONTREXEVILLE 125,2022.0,7/07/2022,13:00:00,17.4,4.0,OUT,21.8,51.1,Cloudy,CONTREXEVILLE,,Europe,7.0,13.0
2022 - CONTREXEVILLE 125,2022.0,7/07/2022,16:30:00,18.2,4.0,OUT,21.8,53.0,Cloudy,CONTREXEVILLE,,Europe,7.0,16.0
2022 - CONTREXEVILLE 125,2022.0,7/08/2022,10:30:00,18.8,3.0,OUT,21.2,43.4,Sunny,CONTREXEVILLE,,Europe,7.0,10.0
2022 - CONTREXEVILLE 125,2022.0,7/08/2022,15:00:00,20.3,4.0,OUT,27.3,26.6,Sunny,CONTREXEVILLE,,Europe,7.0,15.0
2022 - CONTREXEVILLE 125,2022.0,7/09/2022,16:00:00,22.2,3.0,OUT,28.8,29.5,Sunny,CONTREXEVILLE,,Europe,7.0,16.0
2022 - CONTREXEVILLE 125,2022.0,7/10/2022,12:30:00,20.1,3.0,OUT,24.3,32.9,Sunny,CONTREXEVILLE,,Europe,7.0,12.0
2022 - CONTREXEVILLE 125,2022.0,7/10/2022,15:00:00,20.8,3.0,OUT,25.6,28.6,Sunny,CONTREXEVILLE,,Europe,7.0,15.0
2022 - WIMBLEDON,2022.0,06-28-2022,14:00:00,16.1,,OUT,22.3,31.0,"Sunny ,Partial Clouds",LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,14.0
2022 - WIMBLEDON,2022.0,06-28-2022,17:00:00,15.2,,OUT,23.2,29.4,"Sunny ,Partial Clouds",LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,17.0
2022 - WIMBLEDON,2022.0,06-29-2022,11:00:00,15.4,,OUT,20.3,60.6,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,11.0
2022 - WIMBLEDON,2022.0,06-29-2022,14:00:00,19.0,,OUT,23.2,37.4,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,14.0
2022 - WIMBLEDON,2022.0,06-29-2022,17:00:00,16.5,,OUT,21.8,38.2,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,17.0
2022 - WIMBLEDON,2022.0,06-30-2022,11:00:00,14.7,,OUT,19.8,34.3,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,11.0
2022 - WIMBLEDON,2022.0,06-30-2022,14:00:00,15.6,,OUT,20.9,39.4,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,14.0
2022 - WIMBLEDON,2022.0,06-30-2022,17:00:00,15.6,,OUT,20.6,38.2,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,17.0
2022 - WIMBLEDON,2022.0,7/01/2022,11:00:00,19.8,,OUT,22.8,34.2,"Sunny ,Partial Clouds",LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,11.0
2022 - WIMBLEDON,2022.0,7/01/2022,14:00:00,15.7,,OUT,22.7,32.7,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,14.0
2022 - WIMBLEDON,2022.0,7/01/2022,17:00:00,16.8,,OUT,25.1,30.8,Partial Clouds,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,17.0
2022 - WIMBLEDON,2022.0,7/02/2022,11:00:00,17.4,,OUT,21.3,29.9,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,11.0
2022 - WIMBLEDON,2022.0,7/02/2022,14:00:00,16.9,,OUT,22.9,34.3,"Sunny ,Partial Clouds",LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,14.0
2022 - WIMBLEDON,2022.0,7/02/2022,17:00:00,16.4,,OUT,22.9,33.7,"Sunny ,Partial Clouds",LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,17.0
2022 - WIMBLEDON,2022.0,7/03/2022,11:00:00,15.6,,OUT,20.3,42.2,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,11.0
2022 - WIMBLEDON,2022.0,7/03/2022,14:00:00,21.2,,OUT,29.2,25.4,"Sunny ,Partial Clouds",LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,14.0
2022 - WIMBLEDON,2022.0,7/03/2022,17:00:00,16.6,,OUT,23.2,33.1,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,17.0
2022 - WIMBLEDON,2022.0,7/04/2022,11:00:00,20.1,,OUT,26.5,26.9,"Sunny ,Partial Clouds",LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,11.0
2022 - WIMBLEDON,2022.0,7/04/2022,14:00:00,20.7,,OUT,26.7,28.7,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,14.0
2022 - WIMBLEDON,2022.0,7/04/2022,17:00:00,17.0,,OUT,23.2,37.2,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,17.0
2022 - WIMBLEDON,2022.0,7/05/2022,11:00:00,20.4,,OUT,25.6,26.5,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,11.0
2022 - WIMBLEDON,2022.0,7/05/2022,14:00:00,17.3,,OUT,24.1,31.8,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,14.0
2022 - WIMBLEDON,2022.0,7/05/2022,17:00:00,17.2,,OUT,22.8,33.7,Partial Clouds,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,17.0
2022 - WIMBLEDON,2022.0,7/06/2022,11:00:00,18.4,,OUT,22.6,43.5,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,11.0
2022 - WIMBLEDON,2022.0,7/06/2022,14:00:00,17.7,,OUT,23.7,41.2,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,14.0
2022 - WIMBLEDON,2022.0,7/06/2022,17:00:00,18.5,,OUT,24.8,36.8,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,17.0
2022 - WIMBLEDON,2022.0,7/07/2022,11:00:00,16.5,,OUT,21.5,42.9,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,11.0
2022 - WIMBLEDON,2022.0,7/07/2022,14:00:00,20.6,,OUT,27.9,30.5,"Sunny ,Partial Clouds",LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,14.0
2022 - WIMBLEDON,2022.0,7/07/2022,17:00:00,18.1,,OUT,23.8,33.5,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,17.0
2022 - WIMBLEDON,2022.0,7/08/2022,11:00:00,22.5,,OUT,27.7,32.3,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,11.0
2022 - WIMBLEDON,2022.0,7/08/2022,14:00:00,25.8,,OUT,36.5,20.4,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,14.0
2022 - WIMBLEDON,2022.0,7/09/2022,11:00:00,22.3,,OUT,26.7,31.7,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,11.0
2022 - WIMBLEDON,2022.0,7/09/2022,14:00:00,23.9,,OUT,29.4,30.1,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,14.0
2022 - WIMBLEDON,2022.0,7/10/2022,11:00:00,22.8,,OUT,28.1,29.8,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,11.0
2022 - WIMBLEDON,2022.0,7/10/2022,14:00:00,24.0,,OUT,30.5,25.1,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,7.0,14.0
2022 - WIMBLEDON,2022.0,06-21-2022,10:30:00,18.9,,OUT,22.4,30.7,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,10.0
2022 - WIMBLEDON,2022.0,06-21-2022,13:03:00,20.4,,OUT,26.1,29.8,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,13.0
2022 - WIMBLEDON,2022.0,06-22-2022,14:00:00,22.1,,OUT,27.2,36.5,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,14.0
2022 - WIMBLEDON,2022.0,06-22-2022,16:15:00,21.4,,OUT,26.3,36.2,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,16.0
2022 - WIMBLEDON,2022.0,06-23-2022,14:00:00,21.0,,OUT,24.8,46.7,Partial Clouds,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,14.0
2022 - WIMBLEDON,2022.0,06-23-2022,16:15:00,22.2,,OUT,27.9,42.0,Partial Clouds,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,16.0
2022 - WIMBLEDON,2022.0,06-27-2022,11:00:00,15.2,,OUT,20.9,35.3,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,11.0
2022 - WIMBLEDON,2022.0,06-27-2022,14:00:00,19.9,,OUT,24.9,37.8,Sunny,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,14.0
2022 - WIMBLEDON,2022.0,06-27-2022,17:00:00,14.8,,OUT,20.3,41.9,Cloudy,LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,17.0
2022 - WIMBLEDON,2022.0,06-28-2022,11:00:00,14.4,,OUT,18.8,43.2,"Sunny ,Partial Clouds",LONDON,GRAND SLAMS/WTA FINALS/ BJK CUP,Europe,,11.0
2022 - BAD HOMBURG,2022.0,06-18-2022,12:30:00,26.5,,OUT,32.8,31.9,Partial Clouds,BAD HOMBURG,,Europe,,12.0
2022 - BAD HOMBURG,2022.0,06-18-2022,15:00:00,27.7,,OUT,25.2,29.9,Partial Clouds,BAD HOMBURG,,Europe,,15.0
2022 - BAD HOMBURG,2022.0,06-19-2022,12:30:00,29.6,,OUT,33.9,39.4,Sunny,BAD HOMBURG,,Europe,,12.0
2022 - BAD HOMBURG,2022.0,06-19-2022,15:00:00,29.7,,OUT,34.7,32.6,Sunny,BAD HOMBURG,,Europe,,15.0
2022 - BAD HOMBURG,2022.0,06-19-2022,17:00:00,28.7,,OUT,34.7,35.7,Sunny,BAD HOMBURG,,Europe,,17.0
2022 - BAD HOMBURG,2022.0,06-21-2022,10:30:00,19.1,13.0,OUT,21.9,45.8,Sunny,BAD HOMBURG,,Europe,,10.0
2022 - BAD HOMBURG,2022.0,06-21-2022,15:00:00,24.4,,OUT,27.9,27.0,Sunny,BAD HOMBURG,,Europe,,15.0
2022 - BAD HOMBURG,2022.0,06-21-2022,17:00:00,22.6,,OUT,29.8,25.1,Sunny,BAD HOMBURG,,Europe,,17.0
2022 - BAD HOMBURG,2022.0,06-22-2022,13:00:00,25.3,31.0,OUT,29.9,25.1,Cloudy,BAD HOMBURG,,Europe,,13.0
2022 - BAD HOMBURG,2022.0,06-23-2022,12:00:00,27.5,31.0,OUT,33.1,40.7,Sunny,BAD HOMBURG,,Europe,,12.0
2022 - BAD HOMBURG,2022.0,06-23-2022,15:30:00,27.3,,OUT,31.8,33.9,Cloudy,BAD HOMBURG,,Europe,,15.0
2022 - BAD HOMBURG,2022.0,06-22-2022,16:30:00,25.9,,OUT,32.0,21.9,Sunny,BAD HOMBURG,,Europe,,16.0
2022 - BAD HOMBURG,2022.0,06-24-2022,13:30:00,26.8,,OUT,30.3,45.6,Cloudy,BAD HOMBURG,,Europe,,13.0
2022 - BAD HOMBURG,2022.0,06-25-2022,13:00:00,29.2,,OUT,32.8,,Sunny,BAD HOMBURG,,Europe,,13.0
2022 - EASTBOURNE,2022.0,06-18-2022,11:30:00,22.3,,OUT,23.0,59.7,"Sunny ,Partial Clouds",EASTBOURNE,,Europe,,11.0
2022 - EASTBOURNE,2022.0,06-19-2022,11:30:00,13.1,,OUT,15.6,62.5,"light rain ,Windy",EASTBOURNE,,Europe,,11.0
2022 - EASTBOURNE,2022.0,06-19-2022,16:00:00,17.2,,OUT,19.6,48.6,"Sunny ,Cloudy",EASTBOURNE,,Europe,,16.0
2022 - EASTBOURNE,2022.0,06-20-2022,11:00:00,18.4,,OUT,22.3,39.5,Sunny,EASTBOURNE,,Europe,,11.0
2022 - EASTBOURNE,2022.0,06-20-2022,14:30:00,22.1,,OUT,24.1,40.6,Sunny,EASTBOURNE,,Europe,,14.0
2022 - EASTBOURNE,2022.0,06-20-2022,16:00:00,20.9,,OUT,21.7,49.3,Sunny,EASTBOURNE,,Europe,,16.0
2022 - EASTBOURNE,2022.0,06-21-2022,11:00:00,17.3,,OUT,21.3,49.0,Partial Clouds,EASTBOURNE,,Europe,,11.0
2022 - EASTBOURNE,2022.0,06-21-2022,14:00:00,18.4,,OUT,20.3,58.6,Partial Clouds,EASTBOURNE,,Europe,,14.0
2022 - EASTBOURNE,2022.0,06-22-2022,11:00:00,22.8,,OUT,23.1,51.1,Sunny,EASTBOURNE,,Europe,,11.0
2022 - EASTBOURNE,2022.0,06-22-2022,13:00:00,23.3,,OUT,26.1,44.0,Sunny,EASTBOURNE,,Europe,,13.0
2022 - EASTBOURNE,2022.0,06-22-2022,16:30:00,20.3,,OUT,21.2,47.7,Sunny,EASTBOURNE,,Europe,,16.0
2022 - EASTBOURNE,2022.0,06-23-2022,11:00:00,19.9,,OUT,21.0,63.4,Partial Clouds,EASTBOURNE,,Europe,,11.0
2022 - EASTBOURNE,2022.0,06-23-2022,13:30:00,22.6,,OUT,22.9,64.7,"Partial Clouds,Sunny",EASTBOURNE,,Europe,,13.0
2022 - EASTBOURNE,2022.0,06-24-2022,11:00:00,17.1,,OUT,19.1,65.1,Cloudy,EASTBOURNE,,Europe,,11.0
2022 - EASTBOURNE,2022.0,06-24-2022,13:30:00,21.2,,,21.9,61.0,Partial Clouds,EASTBOURNE,,Europe,,13.0
2022 - EASTBOURNE,2022.0,06-25-2022,12:30:00,15.9,,OUT,17.1,64.7,Partial Clouds,EASTBOURNE,,Europe,,12.0
2022 - GAIBA 125,2022.0,06-16-2022,15:00:00,29.6,37.0,OUT,36.7,26.3,Sunny,GAIBA,,Europe,,15.0
2022 - GAIBA 125,2022.0,06-16-2022,17:30:00,29.8,37.0,OUT,37.2,26.6,Sunny,GAIBA,,Europe,,17.0
2022 - GAIBA 125,2022.0,06-17-2022,10:30:00,28.8,35.0,OUT,32.4,40.7,Sunny,GAIBA,,Europe,,10.0
2022 - GAIBA 125,2022.0,06-17-2022,13:00:00,29.1,35.0,OUT,34.7,31.7,Sunny,GAIBA,,Europe,,13.0
2022 - GAIBA 125,2022.0,06-17-2022,15:00:00,28.9,35.0,OUT,34.8,28.9,Sunny,GAIBA,,Europe,,15.0
2022 - GAIBA 125,2022.0,06-17-2022,17:30:00,26.1,35.0,OUT,33.6,39.4,Sunny,GAIBA,,Europe,,17.0
2022 - GAIBA 125,2022.0,06-18-2022,13:00:00,24.6,36.0,OUT,33.2,29.8,Sunny,GAIBA,,Europe,,13.0
2022 - GAIBA 125,2022.0,06-18-2022,15:00:00,25.6,36.0,OUT,32.5,31.7,Sunny,GAIBA,,Europe,,15.0
2022 - GAIBA 125,2022.0,06-18-2022,17:00:00,25.8,36.0,OUT,32.3,25.8,Sunny,GAIBA,,Europe,,17.0
2022 - GAIBA 125,2022.0,06-19-2022,11:00:00,25.1,37.0,OUT,29.8,26.5,Sunny,GAIBA,,Europe,,11.0
2022 - GAIBA 125,2022.0,06-19-2022,15:00:00,29.6,37.0,OUT,36.6,28.8,Sunny,GAIBA,,Europe,,15.0
2022 - GAIBA 125,2022.0,06-13-2022,11:30:00,28.4,35.0,OUT,31.6,29.4,Sunny,GAIBA,,Europe,,11.0
2022 - GAIBA 125,2022.0,06-13-2022,14:00:00,28.3,35.0,OUT,35.1,30.0,Sunny,GAIBA,,Europe,,14.0
2022 - GAIBA 125,2022.0,06-13-2022,16:00:00,28.2,35.0,OUT,34.5,28.3,Sunny,GAIBA,,Europe,,16.0
2022 - GAIBA 125,2022.0,06-14-2022,10:00:00,25.7,35.0,OUT,28.6,37.0,Sunny,GAIBA,,Europe,,10.0
2022 - GAIBA 125,2022.0,06-14-2022,12:30:00,27.1,35.0,OUT,31.7,32.3,Sunny,GAIBA,,Europe,,12.0
2022 - GAIBA 125,2022.0,06-14-2022,15:00:00,28.1,35.0,OUT,33.3,29.1,Sunny,GAIBA,,Europe,,15.0
2022 - GAIBA 125,2022.0,06-15-2022,12:30:00,29.1,37.0,OUT,35.4,29.3,Sunny,GAIBA,,Europe,,12.0
2022 - GAIBA 125,2022.0,06-15-2022,15:00:00,29.9,37.0,OUT,34.6,31.1,Sunny,GAIBA,,Europe,,15.0
2022 - GAIBA 125,2022.0,06-15-2022,17:30:00,27.7,37.0,OUT,33.7,43.1,Sunny,GAIBA,,Europe,,17.0
2022 - GAIBA 125,2022.0,06-16-2022,12:30:00,29.3,37.0,OUT,35.1,37.7,Sunny,GAIBA,,Europe,,12.0
2022 - BIRMINGHAM,2022.0,6/11/2022,10:30:00,21.7,,OUT,27.6,43.0,Sunny,BIRMINGHAM,,Europe,6.0,10.0
2022 - BIRMINGHAM,2022.0,6/11/2022,14:00:00,19.6,,OUT,22.3,37.3,Sunny,BIRMINGHAM,,Europe,6.0,14.0
2022 - BIRMINGHAM,2022.0,6/11/2022,16:30:00,16.5,,,21.2,42.5,Partial Clouds,BIRMINGHAM,,Europe,6.0,16.0
2022 - BIRMINGHAM,2022.0,6/12/2022,10:30:00,17.3,,OUT,19.3,37.7,"Sunny ,Partial Clouds",BIRMINGHAM,,Europe,6.0,10.0
2022 - BIRMINGHAM,2022.0,06-13-2022,10:30:00,14.0,,OUT,19.0,40.0,Cloudy,BIRMINGHAM,,Europe,,10.0
2022 - BIRMINGHAM,2022.0,06-13-2022,14:00:00,21.0,,OUT,24.4,30.2,Cloudy,BIRMINGHAM,,Europe,,14.0
2022 - BIRMINGHAM,2022.0,06-14-2022,10:30:00,17.6,,OUT,23.4,38.5,"Sunny ,Partial Clouds",BIRMINGHAM,,Europe,,10.0
2022 - BIRMINGHAM,2022.0,06-14-2022,13:00:00,15.3,,OUT,20.8,37.0,Sunny,BIRMINGHAM,,Europe,,13.0
2022 - BIRMINGHAM,2022.0,06-15-2022,10:30:00,17.9,,OUT,22.4,43.4,Sunny,BIRMINGHAM,,Europe,,10.0
2022 - BIRMINGHAM,2022.0,06-15-2022,13:00:00,23.4,,,26.1,29.6,"Partial Clouds,Sunny ,Humid",BIRMINGHAM,,Europe,,13.0
2022 - BIRMINGHAM,2022.0,06-15-2022,16:30:00,17.4,,OUT,23.6,34.0,Cloudy,BIRMINGHAM,,Europe,,16.0
2022 - BIRMINGHAM,2022.0,06-16-2022,10:30:00,17.0,,OUT,22.3,43.0,Partial Clouds,BIRMINGHAM,,Europe,,10.0
2022 - BIRMINGHAM,2022.0,06-16-2022,13:00:00,19.9,,OUT,25.3,38.0,Partial Clouds,BIRMINGHAM,,Europe,,13.0
2022 - BIRMINGHAM,2022.0,06-17-2022,10:30:00,20.2,,OUT,25.8,40.6,"Partial Clouds,Sunny",BIRMINGHAM,,Europe,,10.0
2022 - BIRMINGHAM,2022.0,06-17-2022,12:30:00,22.5,,OUT,25.8,40.4,"Sunny ,Partial Clouds",BIRMINGHAM,,Europe,,12.0
2022 - BIRMINGHAM,2022.0,06-17-2022,16:00:00,24.1,3.0,OUT,30.6,32.6,Sunny,BIRMINGHAM,,Europe,,16.0
2022 - BIRMINGHAM,2022.0,06-19-2022,10:30:00,12.8,,OUT,16.4,56.8,Cloudy,BIRMINGHAM,,Europe,,10.0
2022 - BIRMINGHAM,2022.0,06-19-2022,15:00:00,13.2,,OUT,16.4,56.0,Cloudy,BIRMINGHAM,,Europe,,15.0
2022 - BIRMINGHAM,2022.0,06-16-2022,15:30:00,24.1,21.0,OUT,30.6,38.6,Sunny,BIRMINGHAM,,Europe,,15.0
2022 - BERLIN,2022.0,06-17-2022,10:30:00,21.9,33.0,OUT,24.4,37.3,Sunny,BERLIN,,Europe,,10.0
2022 - BERLIN,2022.0,06-17-2022,15:00:00,21.2,32.0,OUT,27.8,30.5,Sunny,BERLIN,,Europe,,15.0
2022 - BERLIN,2022.0,06-18-2022,10:30:00,28.2,60.0,OUT,32.8,26.1,Sunny,BERLIN,,Europe,,10.0
2022 - BERLIN,2022.0,06-18-2022,13:00:00,30.4,60.0,IN – MODIFICATION OF PLAY,36.8,26.1,Sunny,BERLIN,,Europe,,13.0
2022 - BERLIN,2022.0,06-18-2022,14:30:00,27.9,60.0,OUT,34.8,27.2,Sunny,BERLIN,,Europe,,14.0
2022 - BERLIN,2022.0,06-18-2022,16:00:00,29.6,55.0,OUT,37.1,21.5,Sunny,BERLIN,,Europe,,16.0
2022 - BERLIN,2022.0,06-19-2022,11:30:00,28.7,50.0,OUT,36.7,21.5,Sunny,BERLIN,,Europe,,11.0
2022 - BERLIN,2022.0,06-19-2022,15:00:00,26.6,54.0,OUT,32.5,32.7,Sunny,BERLIN,,Europe,,15.0
2022 - BERLIN,2022.0,6/11/2022,10:00:00,21.7,35.0,OUT,25.1,40.7,Sunny,BERLIN,,Europe,6.0,10.0
2022 - BERLIN,2022.0,6/11/2022,14:00:00,20.3,34.0,OUT,25.7,38.2,Sunny,BERLIN,,Europe,6.0,14.0
2022 - BERLIN,2022.0,6/12/2022,11:00:00,22.3,34.0,OUT,26.6,44.0,Cloudy,BERLIN,,Europe,6.0,11.0
2022 - BERLIN,2022.0,06-13-2022,11:00:00,15.2,34.0,OUT,19.7,37.9,Cloudy,BERLIN,,Europe,,11.0
2022 - BERLIN,2022.0,06-14-2022,10:30:00,16.7,33.0,OUT,20.1,40.8,Cloudy,BERLIN,,Europe,,10.0
2022 - BERLIN,2022.0,06-15-2022,10:30:00,19.9,34.0,OUT,24.3,30.7,Sunny,BERLIN,,Europe,,10.0
2022 - BERLIN,2022.0,06-15-2022,14:00:00,25.6,33.0,OUT,30.6,22.1,Sunny,BERLIN,,Europe,,14.0
2022 - BERLIN,2022.0,06-16-2022,10:45:00,22.0,33.0,OUT,20.8,33.3,Sunny,BERLIN,,Europe,,10.0
2022 - BERLIN,2022.0,06-16-2022,13:45:00,27.2,33.0,OUT,33.7,20.5,Sunny,BERLIN,,Europe,,13.0
2022 - BERLIN,2022.0,06-16-2022,16:30:00,21.8,34.0,OUT,27.0,31.5,Sunny,BERLIN,,Europe,,16.0
2022 - S'HERTOGENBOSCH,2022.0,6/07/2022,13:00:00,25.3,0.0,OUT,27.2,41.9,Sunny,S'HERTOGENBOSCH,,Europe,6.0,13.0
2022 - S'HERTOGENBOSCH,2022.0,6/08/2022,10:30:00,18.1,,OUT,20.1,65.3,Cloudy,S'HERTOGENBOSCH,,Europe,6.0,10.0
2022 - S'HERTOGENBOSCH,2022.0,6/09/2022,10:30:00,16.1,,OUT,17.5,61.7,Partial Clouds,S'HERTOGENBOSCH,,Europe,6.0,10.0
2022 - S'HERTOGENBOSCH,2022.0,6/09/2022,13:00:00,19.6,,OUT,23.3,46.1,Sunny,S'HERTOGENBOSCH,,Europe,6.0,13.0
2022 - S'HERTOGENBOSCH,2022.0,6/10/2022,11:00:00,19.1,0.0,OUT,21.4,51.4,Cloudy,S'HERTOGENBOSCH,,Europe,6.0,11.0
2022 - S'HERTOGENBOSCH,2022.0,6/11/2022,12:30:00,23.2,,OUT,25.3,39.9,Sunny,S'HERTOGENBOSCH,,Europe,6.0,12.0
2022 - S'HERTOGENBOSCH,2022.0,6/10/2022,15:30:00,20.4,,OUT,23.8,54.7,Cloudy,S'HERTOGENBOSCH,,Europe,6.0,15.0
2022 - S'HERTOGENBOSCH,2022.0,6/11/2022,11:00:00,16.7,,OUT,20.0,50.2,Sunny,S'HERTOGENBOSCH,,Europe,6.0,11.0
2022 - S'HERTOGENBOSCH,2022.0,6/04/2022,10:45:00,16.3,,OUT,18.4,52.8,Sunny,S'HERTOGENBOSCH,,Europe,6.0,10.0
2022 - S'HERTOGENBOSCH,2022.0,6/04/2022,17:00:00,21.2,,OUT,26.0,39.1,Sunny,S'HERTOGENBOSCH,,Europe,6.0,17.0
2022 - S'HERTOGENBOSCH,2022.0,6/05/2022,10:45:00,18.5,,OUT,21.8,54.0,Cloudy,S'HERTOGENBOSCH,,Europe,6.0,10.0
2022 - S'HERTOGENBOSCH,2022.0,6/06/2022,9:45:00,20.8,,OUT,21.1,52.0,Partial Clouds,S'HERTOGENBOSCH,,Europe,6.0,9.0
2022 - S'HERTOGENBOSCH,2022.0,6/06/2020,13:00:00,22.1,,OUT,26.3,41.2,Partial Clouds,S'HERTOGENBOSCH,,Europe,6.0,13.0
2022 - S'HERTOGENBOSCH,2022.0,6/07/2022,10:00:00,15.4,,OUT,16.9,69.9,Cloudy,S'HERTOGENBOSCH,,Europe,6.0,10.0
2022 - VALENCIA 125,2022.0,6/07/2022,16:00:00,28.4,,OUT,30.3,56.0,Sunny,VALENCIA,,Europe,6.0,16.0
2022 - VALENCIA 125,2022.0,6/08/2022,10:30:00,25.9,40.0,OUT,28.9,48.0,Sunny,VALENCIA,,Europe,6.0,10.0
2022 - VALENCIA 125,2022.0,6/08/2022,13:00:00,27.9,,OUT,32.1,54.8,Sunny,VALENCIA,,Europe,6.0,13.0
2022 - VALENCIA 125,2022.0,6/09/2022,10:30:00,27.2,33.0,OUT,30.3,45.6,Sunny,VALENCIA,,Europe,6.0,10.0
