Date,Date of Session,Day of Session,Month of Session,Numerical Value of Month,Year,Date_c,Epoch,Date Reverse,Week,Entered On,Index,WTA Tournament,Log Date,Match Start Time,Time of Reading,WBGT,Air Temperature (TA),Black Globe Temperature (Globe Temp),Relative Humidity,Type of Day,AQI Reading,EWCR,Completion Status,Tournament Name,Tournament Year,Tournament Number,Tournament Surface,Tournament Level,event-uuid,group-uuid
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - MONTERREY 500,08-21-2024,3:30 PM,5:00 PM,26.5,33.8,37.2,37.9,[Sunny],,OUT,Complete,2024 - MONTERREY 500,,1039,HARD,500,ea38b6dc-66b4-45f3-bf54-90ff4076c52b,e0c4704d-0efb-43d9-97f6-13fff291f6e0
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - MONTERREY 500,08-22-2024,3:30 PM,3:00 PM,31.9,38.6,54.1,32.7,[Sunny],,IN - Modification of Play,Complete,2024 - MONTERREY 500,,1039,HARD,500,ea38b6dc-66b4-45f3-bf54-90ff4076c52b,e0c4704d-0efb-43d9-97f6-13fff291f6e0
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - MONTERREY 500,08-22-2024,3:30 PM,5:00 PM,26.3,33.1,36.3,41,[Sunny],44,OUT,Complete,2024 - MONTERREY 500,,1039,HARD,500,ea38b6dc-66b4-45f3-bf54-90ff4076c52b,e0c4704d-0efb-43d9-97f6-13fff291f6e0
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - MONTERREY 500,08-22-2024,3:30 PM,7:30 PM,24.1,30.7,29.7,45,[Sunny],,OUT,Complete,2024 - MONTERREY 500,,1039,HARD,500,ea38b6dc-66b4-45f3-bf54-90ff4076c52b,e0c4704d-0efb-43d9-97f6-13fff291f6e0
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - MONTERREY 500,08-23-2024,3:00 PM,2:30 PM,30.1,36.3,47.8,35,[Sunny],,IN - Modification of Play,Complete,2024 - MONTERREY 500,,1039,HARD,500,ea38b6dc-66b4-45f3-bf54-90ff4076c52b,e0c4704d-0efb-43d9-97f6-13fff291f6e0
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - MONTERREY 500,08-23-2024,3:00 PM,4:30 PM,28.8,36.1,46.9,31.5,[Sunny],,OUT,Complete,2024 - MONTERREY 500,,1039,HARD,500,ea38b6dc-66b4-45f3-bf54-90ff4076c52b,e0c4704d-0efb-43d9-97f6-13fff291f6e0
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - MONTERREY 500,08-23-2024,3:00 PM,7:30 PM,21.8,27.2,27,49.3,[Sunny],,OUT,Complete,2024 - MONTERREY 500,,1039,HARD,500,ea38b6dc-66b4-45f3-bf54-90ff4076c52b,e0c4704d-0efb-43d9-97f6-13fff291f6e0
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - MONTERREY 500,08-23-2024,5:30 PM,7:30 PM,,,,,[],,,Complete,2024 - MONTERREY 500,,1039,HARD,500,ea38b6dc-66b4-45f3-bf54-90ff4076c52b,e0c4704d-0efb-43d9-97f6-13fff291f6e0
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - MONTERREY 500,08-31-2024,8:00 PM,7:30 PM,23.9,28.7,30.2,53.2,[Cloudy],54,OUT,Complete,2024 - MONTERREY 500,,1039,HARD,500,ea38b6dc-66b4-45f3-bf54-90ff4076c52b,e0c4704d-0efb-43d9-97f6-13fff291f6e0
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,1.72446E+12,24/08/2024,34,08-24-2024,1,2024 - CLEVELAND 250,08-17-2024,10:00 AM,9:30 AM,24.6,26.3,31.7,62.6,[Sunny],32,OUT,Complete,2024 - CLEVELAND 250,2024,2040,HARD,250,3f2408ae-c242-40f4-af4b-678651ea9707,eebbb3de-a85c-41ba-a618-5073c6c7390f
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - CLEVELAND 250,08-17-2024,10:00 AM,12:00 PM,28.2,30.2,40.4,52.4,[Cloudy],52,OUT,Complete,2024 - CLEVELAND 250,,2040,HARD,250,3f2408ae-c242-40f4-af4b-678651ea9707,eebbb3de-a85c-41ba-a618-5073c6c7390f
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - CLEVELAND 250,08-18-2024,12:00 PM,11:30 AM,22.4,24.6,23.8,74.9,[Cloudy],46,OUT,Complete,2024 - CLEVELAND 250,,2040,HARD,250,3f2408ae-c242-40f4-af4b-678651ea9707,eebbb3de-a85c-41ba-a618-5073c6c7390f
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - CLEVELAND 250,08-18-2024,12:00 PM,1:45 PM,28.8,31,35.7,66.9,[Sunny],48,OUT,Complete,2024 - CLEVELAND 250,,2040,HARD,250,3f2408ae-c242-40f4-af4b-678651ea9707,eebbb3de-a85c-41ba-a618-5073c6c7390f
24/08/2024,08-24-2024,Sat,Aug,8,2024,24/08/2024,,24/08/2024,34,08-24-2024,,2024 - CLEVELAND 250,08-19-2024,11:00 AM,10:30 AM,17.3,20.6,20.8,64.2,[Cloudy],57,OUT,Complete,2024 - CLEVELAND 250,,2040,HARD,250,3f2408ae-c242-40f4-af4b-678651ea9707,eebbb3de-a85c-41ba-a618-5073c6c7390f
