Date_sb,Date of Session,Day of Session,Month of Session,Numerical Value of Month,Year_sb,Date_c,Epoch,Date Reverse,Week,Entered On,Index,WTA Tournament,Log Date,Match Start Time,Time of Reading,WBGT,Air Temperature (TA),Black Globe Temperature (Globe Temp),Relative Humidity_sb,Type of Day,AQI Reading_sb,EWCR,Completion Status,Tournament,Year_sb,Tournament Number,Tournament Surface,Tournament Level,event-uuid_sb,group-uuid_sb,Date_catapult,Key Field,Date And Time,Days Of Week,End Date:,End Date And Time,Heat Stress Record Label,Label,Months,Start Date:,Start Date And Time,Template Label,Weeks,Year_catapult,EWR - Suspension Or Change In Time,Heat Reading Log - EWR Cause Change,Suspension/Change Match Date,Reason For Suspension/adaptation Of Start Time,Heat Stress Date,Heat Stress Match Start Time,Time Of Heat Reading,Heat Stress Index,Heat Rule In/out,Air Temperature,Ground Temperature,Relative Humidity_catapult,Type Of Day,AQI Reading_catapult,event-uuid_catapult,group-uuid_catapult
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,1716510000000.0,24/05/2024,21.0,05-24-2024,1.0,2024 - RABAT 250,05-18-2024,11:00 AM,4:00 PM,21.6,25.0,36.7,41.5,[Sunny],55.0,OUT,Incomplete,2024 - RABAT 250,2024.0,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-19-2024,12:00 PM,11:30 AM,19.6,23.1,30.8,48.8,[Partial Clouds],63.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-19-2024,12:00 PM,1:30 PM,18.8,23.3,26.8,46.1,[Cloudy],50.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-19-2024,12:00 PM,3:30 PM,18.7,24.3,28.6,36.7,[Cloudy],53.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-20-2024,12:00 PM,11:30 AM,19.2,21.6,30.4,55.0,[Sunny],13.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-20-2024,12:00 PM,1:00 PM,23.0,25.9,42.4,40.3,[Sunny],18.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-20-2024,12:00 PM,3:30 PM,23.9,29.2,38.9,35.8,[Sunny],14.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-21-2024,11:00 AM,10:30 AM,23.6,27.0,37.9,45.4,[Sunny],12.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-21-2024,11:00 AM,1:00 PM,18.8,21.8,32.2,45.0,[Sunny],16.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-21-2024,11:00 AM,3:30 PM,22.4,26.9,30.4,38.0,[Sunny],11.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-22-2024,11:00 AM,10:30 AM,22.3,24.1,40.8,47.0,[Sunny],16.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-22-2024,11:00 AM,1:00 PM,22.4,25.6,33.6,51.5,[Sunny],,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-22-2024,11:00 AM,3:30 PM,21.2,24.3,36.0,55.3,[Sunny],11.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-23-2024,11:00 AM,10:30 AM,24.6,27.3,38.2,52.4,[Sunny],17.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-23-2024,11:00 AM,1:00 PM,25.1,28.1,41.6,48.0,[Sunny],,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-23-2024,11:00 AM,3:30 PM,25.0,28.2,41.4,47.7,[Sunny],9.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-24-2024,12:00 PM,11:30 AM,24.8,27.1,39.5,54.0,[Sunny],17.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,05-24-2024,Fri,May,5.0,2024.0,24/05/2024,,24/05/2024,21.0,05-24-2024,,2024 - RABAT 250,05-24-2024,12:00 PM,1:30 PM,23.9,27.4,32.5,54.6,[Sunny],17.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,f0b98b43-f59b-4cd5-a2e2-4166b0a86b4d,1e09d8e2-bd8f-4396-b526-83115848679e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,05-22-2024,Wed,May,5.0,2024.0,22/05/2024,1716340000000.0,22/05/2024,21.0,05-22-2024,1.0,2024 - RABAT 250,05-18-2024,11:00 AM,10:45 AM,20.2,23.7,32.0,50.0,[Cloudy],34.0,OUT,Incomplete,2024 - RABAT 250,2024.0,1005.0,CLAY,250,aae33471-d7fd-49fb-9697-de8108eaed50,2d274918-b6ce-4c50-b084-47662856115b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,05-22-2024,Wed,May,5.0,2024.0,22/05/2024,,22/05/2024,21.0,05-22-2024,,2024 - RABAT 250,05-18-2024,11:00 AM,12:30 PM,24.2,26.3,30.8,36.1,[Sunny],,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,aae33471-d7fd-49fb-9697-de8108eaed50,2d274918-b6ce-4c50-b084-47662856115b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,05-22-2024,Wed,May,5.0,2024.0,22/05/2024,,22/05/2024,21.0,05-22-2024,,2024 - RABAT 250,05-18-2024,11:00 AM,2:30 PM,19.9,23.4,33.4,47.4,[Sunny],56.0,OUT,Incomplete,2024 - RABAT 250,,1005.0,CLAY,250,aae33471-d7fd-49fb-9697-de8108eaed50,2d274918-b6ce-4c50-b084-47662856115b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,1716250000000.0,21/05/2024,21.0,05-21-2024,1.0,2024 - ROLAND GARROS GS,05-20-2024,10:00 AM,9:30 AM,20.0,,,,[Cloudy],5.0,OUT,Incomplete,2024 - ROLAND GARROS GS,2024.0,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-20-2024,10:00 AM,12:00 PM,21.0,,,,"[Sunny, Cloudy]",,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-20-2024,10:00 AM,3:00 PM,22.0,,,,[Partial Clouds],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-20-2024,10:00 AM,6:00 PM,20.0,,,,"[Sunny, Partial Clouds]",,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-21-2024,10:00 AM,9:30 AM,15.0,,,,[Partial Clouds],4.0,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-21-2024,10:00 AM,12:00 PM,18.0,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-21-2024,10:00 AM,3:00 PM,20.0,,,,"[Partial Clouds, Humid]",,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-21-2024,10:00 AM,6:00 PM,19.0,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-22-2024,10:00 AM,9:30 AM,14.0,,,,"[Partial Clouds, Humid]",5.0,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-22-2024,10:00 AM,12:00 PM,17.0,,,,"[Sunny, Partial Clouds]",,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-22-2024,10:00 AM,3:00 PM,19.0,,,,"[Cloudy, Windy]",,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-22-2024,10:00 AM,7:00 PM,16.0,,,,[Partial Clouds],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-23-2024,11:00 AM,10:30 AM,15.0,,,,[Cloudy],3.0,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-23-2024,11:00 AM,1:00 PM,18.0,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-23-2024,11:00 AM,3:00 PM,19.0,,,,[Partial Clouds],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-24-2024,11:00 AM,10:30 AM,15.0,,,,[Partial Clouds],3.0,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-24-2024,11:00 AM,12:30 PM,16.0,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-24-2024,11:00 AM,3:00 PM,18.0,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-26-2024,11:00 AM,10:30 AM,18.0,,,,[Partial Clouds],4.0,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-26-2024,11:00 AM,12:30 PM,19.0,,,,"[Cloudy, Humid]",,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-26-2024,11:00 AM,3:00 PM,20.0,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-27-2024,11:00 AM,10:30 AM,15.0,,,,[Cloudy],3.0,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-27-2024,11:00 AM,12:30 PM,16.0,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-27-2024,11:00 AM,3:30 PM,18.0,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-28-2024,11:00 AM,10:30 AM,13.0,,,,"[Cloudy, Humid]",2.0,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-28-2024,11:00 AM,1:00 PM,14.0,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-29-2024,11:00 AM,10:30 AM,14.0,,,,[Cloudy],2.0,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-29-2024,11:00 AM,1:00 PM,13.0,,,,[Cloudy],,Suspended,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-30-2024,11:00 AM,10:30 AM,13.0,,,,[Cloudy],3.0,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-30-2024,11:00 AM,1:00 PM,14.0,,,,[Cloudy],,Suspended,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-30-2024,11:00 AM,4:30 PM,15.0,,,,[Cloudy],,Suspended,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-30-2024,11:00 AM,6:00 PM,15.0,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-31-2024,10:00 AM,9:30 AM,13.0,,,,[Cloudy],3.0,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-31-2024,10:00 AM,12:30 PM,16.0,,,,[Cloudy],,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,05-31-2024,10:00 AM,3:00 PM,15.0,,,,[Cloudy],,Suspended,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,05-21-2024,Tue,May,5.0,2024.0,21/05/2024,,21/05/2024,21.0,05-21-2024,,2024 - ROLAND GARROS GS,6/01/2024,11:00 AM,10:30 AM,14.0,,,,"[Cloudy, Humid]",3.0,OUT,Incomplete,2024 - ROLAND GARROS GS,,903.0,CLAY,GS,0d42643f-1f38-429f-b6e3-e5c58e8951ad,bb00860b-849b-4d59-8f08-b90418fcffac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
